_id,time,temperature,wind_speed,wind_direction,humidity,barometric_pressure,solar_radiation,precipitation
0,2019-01-01 00:59:59,3.1,0.65,64.0,50.0,949.0,0.0,0.0
1,2019-01-01 01:59:59,2.9,0.95,32.0,49.0,949.0,0.0,0.0
2,2019-01-01 02:59:59,3.1,0.87,62.0,46.0,949.0,0.0,0.0
3,2019-01-01 03:59:59,1.9,0.73,75.0,51.0,949.0,0.0,0.0
4,2019-01-01 04:59:59,0.7,0.57,53.0,56.0,949.0,0.0,0.0
5,2019-01-01 05:59:59,0.5,0.57,24.0,53.0,949.0,0.0,0.0
6,2019-01-01 06:59:59,0.0,0.8,345.0,55.0,949.0,0.0,0.0
7,2019-01-01 07:59:59,-0.8,0.85,78.0,60.0,949.0,0.0,0.0
8,2019-01-01 08:59:59,0.0,0.9,34.0,56.0,949.0,10.0,0.0
9,2019-01-01 09:59:59,2.2,0.73,84.0,48.0,950.0,99.0,0.0
10,2019-01-01 10:59:59,3.1,0.85,81.0,47.0,950.0,239.0,0.0
11,2019-01-01 11:59:59,5.5,1.02,83.0,39.0,950.0,362.0,0.0
12,2019-01-01 12:59:59,7.8,0.62,125.0,34.0,950.0,443.0,0.0
13,2019-01-01 13:59:59,10.1,0.45,337.0,31.0,949.0,460.0,0.0
14,2019-01-01 14:59:59,10.4,0.77,146.0,33.0,949.0,420.0,0.0
15,2019-01-01 15:59:59,11.9,0.35,160.0,30.0,949.0,320.0,0.0
16,2019-01-01 16:59:59,10.1,0.98,186.0,35.0,949.0,185.0,0.0
17,2019-01-01 17:59:59,8.5,0.47,186.0,38.0,949.0,38.0,0.0
18,2019-01-01 18:59:59,7.7,0.37,253.0,39.0,949.0,0.0,0.0
19,2019-01-01 19:59:59,7.1,0.43,253.0,43.0,949.0,0.0,0.0
20,2019-01-01 20:59:59,6.6,0.58,277.0,47.0,949.0,0.0,0.0
21,2019-01-01 21:59:59,5.8,0.38,69.0,49.0,949.0,0.0,0.0
22,2019-01-01 22:59:59,4.1,0.67,40.0,54.0,949.0,0.0,0.0
23,2019-01-01 23:59:59,3.4,0.18,333.0,55.0,949.0,0.0,0.0
24,2019-01-02 00:59:59,2.3,0.5,65.0,60.0,949.0,0.0,0.0
25,2019-01-02 01:59:59,1.8,0.95,54.0,61.0,949.0,0.0,0.0
26,2019-01-02 02:59:59,0.9,0.6,13.0,63.0,949.0,0.0,0.0
27,2019-01-02 03:59:59,-0.2,0.73,67.0,69.0,949.0,0.0,0.0
28,2019-01-02 04:59:59,-1.1,1.62,66.0,70.0,948.0,0.0,0.0
29,2019-01-02 05:59:59,-1.6,1.42,69.0,72.0,948.0,0.0,0.0
30,2019-01-02 06:59:59,-0.9,0.48,103.0,68.0,948.0,0.0,0.0
31,2019-01-02 07:59:59,-2.3,2.42,76.0,73.0,948.0,0.0,0.0
32,2019-01-02 08:59:59,-1.4,0.75,32.0,68.0,948.0,11.0,0.0
33,2019-01-02 09:59:59,0.1,1.35,67.0,61.0,948.0,103.0,0.0
34,2019-01-02 10:59:59,1.4,1.4,78.0,55.0,948.0,244.0,0.0
35,2019-01-02 11:59:59,4.2,0.98,73.0,46.0,948.0,366.0,0.0
36,2019-01-02 12:59:59,6.1,0.83,90.0,42.0,948.0,447.0,0.0
37,2019-01-02 13:59:59,9.1,0.47,14.0,33.0,947.0,465.0,0.0
38,2019-01-02 14:59:59,10.6,0.52,14.0,30.0,946.0,418.0,0.0
39,2019-01-02 15:59:59,11.7,0.5,234.0,30.0,946.0,312.0,0.0
40,2019-01-02 16:59:59,11.5,0.57,299.0,29.0,946.0,183.0,0.0
41,2019-01-02 17:59:59,9.9,0.8,263.0,32.0,946.0,40.0,0.0
42,2019-01-02 18:59:59,8.7,0.88,278.0,34.0,946.0,0.0,0.0
43,2019-01-02 19:59:59,8.2,0.53,24.0,36.0,947.0,0.0,0.0
44,2019-01-02 20:59:59,7.4,1.13,53.0,40.0,947.0,0.0,0.0
45,2019-01-02 21:59:59,5.4,2.02,80.0,43.0,947.0,0.0,0.0
46,2019-01-02 22:59:59,4.6,3.48,78.0,45.0,947.0,0.0,0.0
47,2019-01-02 23:59:59,3.9,2.82,62.0,48.0,947.0,0.0,0.0
48,2019-01-03 00:59:59,3.0,2.22,62.0,52.0,947.0,0.0,0.0
49,2019-01-03 01:59:59,2.8,2.53,68.0,52.0,947.0,0.0,0.0
50,2019-01-03 02:59:59,2.0,2.2,54.0,56.0,947.0,0.0,0.0
51,2019-01-03 03:59:59,2.0,2.43,48.0,53.0,947.0,0.0,0.0
52,2019-01-03 04:59:59,1.6,1.9,33.0,51.0,947.0,0.0,0.0
53,2019-01-03 05:59:59,0.6,2.18,57.0,56.0,947.0,0.0,0.0
54,2019-01-03 06:59:59,0.8,2.13,48.0,56.0,947.0,0.0,0.0
55,2019-01-03 07:59:59,0.6,2.17,12.0,51.0,947.0,0.0,0.0
56,2019-01-03 08:59:59,0.5,1.12,59.0,47.0,947.0,10.0,0.0
57,2019-01-03 09:59:59,1.8,1.23,65.0,48.0,948.0,101.0,0.0
58,2019-01-03 10:59:59,3.9,1.02,91.0,43.0,948.0,238.0,0.0
59,2019-01-03 11:59:59,6.1,0.93,84.0,38.0,948.0,362.0,0.0
60,2019-01-03 12:59:59,7.8,1.23,161.0,33.0,947.0,446.0,0.0
61,2019-01-03 13:59:59,8.3,1.33,125.0,32.0,947.0,469.0,0.0
62,2019-01-03 14:59:59,9.9,0.82,142.0,30.0,947.0,434.0,0.0
63,2019-01-03 15:59:59,9.7,1.12,146.0,29.0,947.0,350.0,0.0
64,2019-01-03 16:59:59,9.7,0.77,117.0,32.0,947.0,178.0,0.0
65,2019-01-03 17:59:59,8.6,0.43,36.0,34.0,947.0,22.0,0.0
66,2019-01-03 18:59:59,8.1,0.25,62.0,36.0,947.0,0.0,0.0
67,2019-01-03 19:59:59,7.4,0.5,79.0,37.0,947.0,0.0,0.0
68,2019-01-03 20:59:59,6.0,2.02,74.0,37.0,948.0,0.0,0.0
69,2019-01-03 21:59:59,4.6,1.33,67.0,46.0,948.0,0.0,0.0
70,2019-01-03 22:59:59,3.9,0.83,14.0,50.0,948.0,0.0,0.0
71,2019-01-03 23:59:59,3.4,0.67,67.0,52.0,948.0,0.0,0.0
72,2019-01-04 00:59:59,2.1,0.87,36.0,57.0,948.0,0.0,0.0
73,2019-01-04 01:59:59,1.5,0.77,53.0,61.0,948.0,0.0,0.0
74,2019-01-04 02:59:59,1.0,0.87,14.0,62.0,948.0,0.0,0.0
75,2019-01-04 03:59:59,0.7,0.92,31.0,61.0,948.0,0.0,0.0
76,2019-01-04 04:59:59,0.1,0.65,15.0,63.0,948.0,0.0,0.0
77,2019-01-04 05:59:59,-0.5,0.47,337.0,67.0,947.0,0.0,0.0
78,2019-01-04 06:59:59,-1.0,0.7,67.0,70.0,948.0,0.0,0.0
79,2019-01-04 07:59:59,-0.9,0.23,76.0,69.0,948.0,0.0,0.0
80,2019-01-04 08:59:59,-1.0,0.5,4.0,68.0,948.0,10.0,0.0
81,2019-01-04 09:59:59,1.0,0.78,59.0,59.0,949.0,102.0,0.0
82,2019-01-04 10:59:59,2.7,1.03,41.0,51.0,949.0,240.0,0.0
83,2019-01-04 11:59:59,4.2,0.87,65.0,46.0,949.0,364.0,0.0
84,2019-01-04 12:59:59,7.2,0.45,337.0,38.0,949.0,445.0,0.0
85,2019-01-04 13:59:59,9.4,0.5,225.0,35.0,949.0,463.0,0.0
86,2019-01-04 14:59:59,10.9,0.48,148.0,31.0,948.0,413.0,0.0
87,2019-01-04 15:59:59,11.7,0.28,28.0,30.0,948.0,307.0,0.0
88,2019-01-04 16:59:59,10.5,0.68,216.0,32.0,948.0,183.0,0.0
89,2019-01-04 17:59:59,8.8,0.47,227.0,32.0,949.0,41.0,0.0
90,2019-01-04 18:59:59,6.9,0.4,205.0,39.0,949.0,0.0,0.0
91,2019-01-04 19:59:59,6.2,0.13,254.0,43.0,949.0,0.0,0.0
92,2019-01-04 20:59:59,5.7,0.58,277.0,47.0,949.0,0.0,0.0
93,2019-01-04 21:59:59,4.7,0.92,277.0,52.0,950.0,0.0,0.0
94,2019-01-04 22:59:59,4.1,0.2,32.0,56.0,950.0,0.0,0.0
95,2019-01-04 23:59:59,3.4,0.33,59.0,57.0,950.0,0.0,0.0
96,2019-01-05 00:59:59,1.8,0.57,28.0,57.0,950.0,0.0,0.0
97,2019-01-05 01:59:59,0.1,1.82,69.0,61.0,950.0,0.0,0.0
98,2019-01-05 02:59:59,-0.6,1.65,72.0,62.0,950.0,0.0,0.0
99,2019-01-05 03:59:59,-0.4,0.55,59.0,61.0,950.0,0.0,0.0
100,2019-01-05 04:59:59,-0.3,0.58,61.0,59.0,950.0,0.0,0.0
101,2019-01-05 05:59:59,-0.5,0.6,331.0,59.0,950.0,0.0,0.0
102,2019-01-05 06:59:59,-0.8,0.68,43.0,56.0,950.0,0.0,0.0
103,2019-01-05 07:59:59,-1.5,0.42,5.0,56.0,950.0,0.0,0.0
104,2019-01-05 08:59:59,-1.3,0.52,48.0,56.0,951.0,10.0,0.0
105,2019-01-05 09:59:59,1.0,0.23,13.0,48.0,951.0,98.0,0.0
106,2019-01-05 10:59:59,3.4,0.42,59.0,41.0,951.0,236.0,0.0
107,2019-01-05 11:59:59,4.3,0.92,117.0,37.0,951.0,363.0,0.0
108,2019-01-05 12:59:59,8.0,0.28,146.0,32.0,951.0,440.0,0.0
109,2019-01-05 13:59:59,8.7,0.63,182.0,34.0,950.0,463.0,0.0
110,2019-01-05 14:59:59,9.5,0.68,176.0,33.0,950.0,427.0,0.0
111,2019-01-05 15:59:59,10.6,0.87,223.0,31.0,950.0,330.0,0.0
112,2019-01-05 16:59:59,10.7,0.6,225.0,31.0,950.0,189.0,0.0
113,2019-01-05 17:59:59,9.1,0.45,170.0,35.0,950.0,43.0,0.0
114,2019-01-05 18:59:59,7.1,0.6,248.0,42.0,950.0,0.0,0.0
115,2019-01-05 19:59:59,6.3,0.47,306.0,46.0,950.0,0.0,0.0
116,2019-01-05 20:59:59,5.7,0.32,306.0,50.0,950.0,0.0,0.0
117,2019-01-05 21:59:59,4.1,0.3,149.0,56.0,950.0,0.0,0.0
118,2019-01-05 22:59:59,4.2,0.23,170.0,56.0,950.0,0.0,0.0
119,2019-01-05 23:59:59,2.8,0.45,60.0,59.0,950.0,0.0,0.0
120,2019-01-06 00:59:59,1.5,1.08,67.0,60.0,950.0,0.0,0.0
121,2019-01-06 01:59:59,0.8,1.33,73.0,61.0,950.0,0.0,0.0
122,2019-01-06 02:59:59,1.0,1.08,75.0,58.0,950.0,0.0,0.0
123,2019-01-06 03:59:59,0.3,0.8,71.0,63.0,950.0,0.0,0.0
124,2019-01-06 04:59:59,0.2,0.48,31.0,64.0,949.0,0.0,0.0
125,2019-01-06 05:59:59,-0.8,0.55,84.0,68.0,949.0,0.0,0.0
126,2019-01-06 06:59:59,-1.0,0.57,54.0,60.0,949.0,0.0,0.0
127,2019-01-06 07:59:59,-1.7,1.52,67.0,53.0,949.0,0.0,0.0
128,2019-01-06 08:59:59,-1.4,1.35,32.0,50.0,949.0,11.0,0.0
129,2019-01-06 09:59:59,1.8,0.42,54.0,41.0,949.0,103.0,0.0
130,2019-01-06 10:59:59,4.2,0.4,79.0,41.0,950.0,245.0,0.0
131,2019-01-06 11:59:59,5.7,0.6,246.0,41.0,950.0,367.0,0.0
132,2019-01-06 12:59:59,7.9,0.65,253.0,35.0,949.0,448.0,0.0
133,2019-01-06 13:59:59,10.4,0.8,276.0,27.0,948.0,469.0,0.0
134,2019-01-06 14:59:59,12.5,0.68,223.0,20.0,948.0,428.0,0.0
135,2019-01-06 15:59:59,12.8,1.13,312.0,20.0,948.0,336.0,0.0
136,2019-01-06 16:59:59,13.0,0.92,5.0,19.0,948.0,202.0,0.0
137,2019-01-06 17:59:59,11.9,0.63,19.0,20.0,948.0,48.0,0.0
138,2019-01-06 18:59:59,10.8,1.15,56.0,20.0,948.0,0.0,0.0
139,2019-01-06 19:59:59,9.4,1.6,28.0,20.0,948.0,0.0,0.0
140,2019-01-06 20:59:59,8.2,1.55,31.0,20.0,948.0,0.0,0.0
141,2019-01-06 21:59:59,7.3,1.6,62.0,21.0,948.0,0.0,0.0
142,2019-01-06 22:59:59,6.4,2.55,78.0,23.0,948.0,0.0,0.0
143,2019-01-06 23:59:59,6.7,3.18,78.0,20.0,948.0,0.0,0.0
144,2019-01-07 00:59:59,5.6,1.88,74.0,21.0,948.0,0.0,0.0
145,2019-01-07 01:59:59,5.3,1.55,62.0,21.0,948.0,0.0,0.0
146,2019-01-07 02:59:59,5.0,1.13,28.0,21.0,948.0,0.0,0.0
147,2019-01-07 03:59:59,4.4,1.28,22.0,21.0,948.0,0.0,0.0
148,2019-01-07 04:59:59,4.3,1.27,22.0,20.0,948.0,0.0,0.0
149,2019-01-07 05:59:59,3.5,0.62,14.0,22.0,948.0,0.0,0.0
150,2019-01-07 06:59:59,2.4,0.2,343.0,27.0,948.0,0.0,0.0
151,2019-01-07 07:59:59,2.3,0.23,342.0,29.0,948.0,0.0,0.0
152,2019-01-07 08:59:59,3.0,0.78,209.0,28.0,948.0,10.0,0.0
153,2019-01-07 09:59:59,3.6,0.33,158.0,31.0,948.0,99.0,0.0
154,2019-01-07 10:59:59,7.2,0.23,116.0,26.0,949.0,236.0,0.0
155,2019-01-07 11:59:59,6.8,0.82,307.0,28.0,949.0,365.0,0.0
156,2019-01-07 12:59:59,11.1,0.25,270.0,21.0,948.0,439.0,0.0
157,2019-01-07 13:59:59,10.2,1.25,139.0,23.0,947.0,467.0,0.0
158,2019-01-07 14:59:59,11.5,1.07,59.0,15.0,947.0,437.0,0.0
159,2019-01-07 15:59:59,12.7,0.87,133.0,14.0,947.0,342.0,0.0
160,2019-01-07 16:59:59,13.3,0.75,89.0,15.0,947.0,202.0,0.0
161,2019-01-07 17:59:59,12.0,1.23,54.0,18.0,947.0,50.0,0.0
162,2019-01-07 18:59:59,10.4,1.25,65.0,19.0,948.0,0.0,0.0
163,2019-01-07 19:59:59,9.3,1.37,28.0,22.0,948.0,0.0,0.0
164,2019-01-07 20:59:59,8.4,1.67,54.0,24.0,948.0,0.0,0.0
165,2019-01-07 21:59:59,6.9,1.3,41.0,26.0,948.0,0.0,0.0
166,2019-01-07 22:59:59,5.7,1.95,78.0,28.0,948.0,0.0,0.0
167,2019-01-07 23:59:59,4.5,1.98,62.0,33.0,948.0,0.0,0.0
168,2019-01-08 00:59:59,4.0,1.28,56.0,36.0,948.0,0.0,0.0
169,2019-01-08 01:59:59,3.3,1.22,28.0,39.0,948.0,0.0,0.0
170,2019-01-08 02:59:59,2.5,0.78,35.0,41.0,948.0,0.0,0.0
171,2019-01-08 03:59:59,2.5,1.1,52.0,41.0,948.0,0.0,0.0
172,2019-01-08 04:59:59,2.9,1.47,54.0,40.0,948.0,0.0,0.0
173,2019-01-08 05:59:59,2.0,1.37,54.0,42.0,948.0,0.0,0.0
174,2019-01-08 06:59:59,0.8,0.53,54.0,47.0,948.0,0.0,0.0
175,2019-01-08 07:59:59,-0.4,0.7,73.0,53.0,948.0,0.0,0.0
176,2019-01-08 08:59:59,-0.3,0.4,34.0,54.0,949.0,12.0,0.0
177,2019-01-08 09:59:59,1.7,0.73,78.0,46.0,949.0,101.0,0.0
178,2019-01-08 10:59:59,4.1,0.52,83.0,40.0,949.0,238.0,0.0
179,2019-01-08 11:59:59,5.8,0.83,54.0,33.0,949.0,347.0,0.0
180,2019-01-08 12:59:59,7.8,0.78,46.0,28.0,948.0,449.0,0.0
181,2019-01-08 13:59:59,10.2,0.77,73.0,24.0,948.0,471.0,0.0
182,2019-01-08 14:59:59,12.8,0.47,253.0,21.0,947.0,424.0,0.0
183,2019-01-08 15:59:59,13.1,0.65,308.0,20.0,947.0,328.0,0.0
184,2019-01-08 16:59:59,12.3,1.0,277.0,20.0,946.0,196.0,0.0
185,2019-01-08 17:59:59,10.8,1.05,288.0,23.0,946.0,50.0,0.0
186,2019-01-08 18:59:59,9.2,0.95,274.0,29.0,946.0,0.0,0.0
187,2019-01-08 19:59:59,8.6,0.97,359.0,30.0,946.0,0.0,0.0
188,2019-01-08 20:59:59,7.9,1.07,308.0,33.0,946.0,0.0,0.0
189,2019-01-08 21:59:59,7.0,0.82,175.0,36.0,946.0,0.0,0.0
190,2019-01-08 22:59:59,7.2,1.37,54.0,32.0,946.0,0.0,0.0
191,2019-01-08 23:59:59,6.7,0.77,4.0,34.0,946.0,0.0,0.0
